cliente_id;data_disparo;dia_semana;canal;tipo_campanha;segmento_cliente;genero;faixa_etaria;opt_in_email;opt_in_sms;opt_in_push;opt_in_whatsapp;teve_desconto;pct_desconto;numero_disparos_30d;dias_desde_ultima_compra;frequencia_compras_historica;ticket_medio_historico_brl;abriu;clicou;converteu;valor_compra_brl;categoria_produto;dias_ate_recompra
CLI00523;2024-05-13;Segunda;WhatsApp;Carrinho Abandonado;Ativo;F;45-54;Sim;Não;Sim;Sim;Não;0;2;83;14;253.3;Sim;Não;Não;0.0;;
CLI01355;2024-06-02;Domingo;E-mail;Carrinho Abandonado;Novo;F;25-34;Sim;Sim;Sim;Sim;Sim;20;3;4;5;137.8;Sim;Sim;Sim;122.06;Cabelo;212
CLI00501;2024-01-06;Sábado;SMS;Lançamento de Produto;Ativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;5;67;10;131.58;Sim;Sim;Não;0.0;;
CLI00014;2024-10-15;Terça;WhatsApp;Aniversário;Novo;F;45-54;Sim;Sim;Sim;Sim;Não;0;12;30;5;153.48;Não;Não;Não;0.0;;
CLI01153;2025-04-06;Domingo;E-mail;Promoção Flash;Em Risco;M;25-34;Sim;Não;Não;Não;Sim;15;2;112;1;148.42;Não;Não;Não;0.0;;
CLI00344;2025-02-08;Sábado;E-mail;Lançamento de Produto;Inativo;F;35-44;Sim;Não;Sim;Sim;Não;0;3;524;2;146.25;Sim;Sim;Não;0.0;;
CLI00938;2025-01-13;Segunda;E-mail;Carrinho Abandonado;Ativo;F;18-24;Sim;Não;Não;Não;Não;0;3;74;4;215.93;Não;Não;Não;0.0;;
CLI00259;2024-01-02;Terça;WhatsApp;Reativação;Ativo;F;18-24;Sim;Sim;Sim;Sim;Não;0;7;35;14;174.96;Não;Não;Não;0.0;;
CLI00013;2024-07-04;Quinta;E-mail;Conteúdo/Educativo;Ativo;F;18-24;Sim;Não;Não;Não;Sim;25;2;36;6;206.15;Não;Não;Não;0.0;;
CLI00255;2025-06-18;Quarta;SMS;Cross-sell;VIP;F;45-54;Sim;Sim;Sim;Sim;Não;0;1;33;13;590.44;Sim;Não;Não;0.0;;
CLI01031;2025-03-23;Domingo;E-mail;Aniversário;Ativo;M;25-34;Sim;Sim;Sim;Não;Não;0;5;25;9;275.97;Não;Não;Não;0.0;;
CLI01166;2025-04-19;Sábado;Push;Cross-sell;Ativo;F;25-34;Sim;Não;Sim;Sim;Não;0;6;27;2;211.23;Não;Não;Não;0.0;;
CLI01452;2024-02-21;Quarta;Push;Conteúdo/Educativo;VIP;F;35-44;Sim;Não;Sim;Sim;Não;0;9;40;5;665.49;Não;Não;Não;0.0;;
CLI01237;2024-08-09;Sexta;E-mail;Lançamento de Produto;Em Risco;F;25-34;Sim;Não;Sim;Sim;Não;0;5;110;4;198.87;Não;Não;Não;0.0;;
CLI00110;2024-04-08;Segunda;WhatsApp;Reativação;Inativo;M;35-44;Não;Não;Não;Sim;Sim;5;6;425;4;71.53;Sim;Não;Não;0.0;;
CLI01100;2024-05-10;Sexta;SMS;Pós-compra;Em Risco;F;18-24;Não;Sim;Sim;Sim;Não;0;2;175;2;209.2;Sim;Sim;Não;0.0;;
CLI00571;2024-08-04;Domingo;Push;Programa de Fidelidade;Em Risco;F;25-34;Sim;Sim;Sim;Sim;Sim;30;8;105;5;217.32;Não;Não;Não;0.0;;
CLI01183;2024-07-19;Sexta;Push;Promoção Flash;VIP;F;25-34;Sim;Sim;Sim;Sim;Sim;5;6;57;12;407.74;Não;Não;Não;0.0;;
CLI00104;2024-10-10;Quinta;WhatsApp;Conteúdo/Educativo;Ativo;F;25-34;Sim;Sim;Não;Sim;Sim;15;2;31;22;189.37;Sim;Não;Não;0.0;;
CLI01425;2024-04-15;Segunda;E-mail;Conteúdo/Educativo;Inativo;M;25-34;Sim;Sim;Sim;Sim;Não;0;1;247;6;98.4;Não;Não;Não;0.0;;
CLI00097;2025-02-20;Quinta;E-mail;Carrinho Abandonado;Ativo;F;18-24;Sim;Não;Sim;Sim;Não;0;6;22;21;142.05;Não;Não;Não;0.0;;
CLI00473;2025-03-26;Quarta;SMS;Aniversário;Novo;F;25-34;Sim;Sim;Sim;Sim;Não;0;9;4;6;85.49;Sim;Não;Não;0.0;;
CLI01399;2024-03-16;Sábado;SMS;Aniversário;Em Risco;M;45-54;Sim;Sim;Não;Não;Não;0;5;111;6;166.6;Não;Não;Não;0.0;;
CLI00447;2024-05-02;Quinta;WhatsApp;Reativação;Em Risco;F;25-34;Sim;Não;Sim;Sim;Não;0;3;160;5;112.68;Sim;Sim;Não;0.0;;
CLI01163;2024-03-24;Domingo;Push;Carrinho Abandonado;Em Risco;F;25-34;Sim;Não;Sim;Não;Sim;5;2;153;2;117.18;Não;Não;Não;0.0;;
CLI00755;2025-03-03;Segunda;Push;Programa de Fidelidade;Novo;F;35-44;Sim;Sim;Sim;Não;Não;0;4;25;5;83.29;Sim;Sim;Não;0.0;;
CLI00314;2024-03-27;Quarta;SMS;Pós-compra;Ativo;Não informado;25-34;Sim;Sim;Sim;Sim;Não;0;3;22;2;156.9;Sim;Não;Não;0.0;;
CLI00522;2024-11-03;Domingo;Push;Cross-sell;Ativo;F;35-44;Sim;Sim;Sim;Não;Não;0;4;40;1;269.53;Não;Não;Não;0.0;;
CLI00387;2024-08-18;Domingo;SMS;Aniversário;Ativo;Não informado;25-34;Sim;Sim;Sim;Não;Sim;10;3;63;2;186.28;Não;Não;Não;0.0;;
CLI00790;2024-05-17;Sexta;E-mail;Pós-compra;Em Risco;F;25-34;Sim;Sim;Sim;Sim;Não;0;1;109;5;137.45;Não;Não;Não;0.0;;
CLI01363;2024-05-20;Segunda;WhatsApp;Conteúdo/Educativo;Novo;F;45-54;Sim;Não;Não;Sim;Não;0;10;18;2;116.26;Sim;Sim;Não;0.0;;
CLI01010;2024-04-10;Quarta;Push;Programa de Fidelidade;Ativo;M;45-54;Sim;Sim;Sim;Sim;Não;0;2;45;15;266.37;Não;Não;Não;0.0;;
CLI01457;2024-03-27;Quarta;Push;Promoção Flash;Ativo;F;45-54;Sim;Sim;Sim;Não;Sim;15;3;43;16;177.79;Sim;Sim;Não;0.0;;
CLI00577;2025-04-16;Quarta;WhatsApp;Carrinho Abandonado;Novo;F;35-44;Sim;Sim;Sim;Sim;Não;0;3;2;6;103.24;Sim;Sim;Não;0.0;;
CLI01670;2024-02-05;Segunda;Push;Carrinho Abandonado;Novo;F;35-44;Sim;Sim;Sim;Sim;Não;0;1;27;6;83.62;Não;Não;Não;0.0;;
CLI01023;2025-02-19;Quarta;E-mail;Lançamento de Produto;VIP;F;25-34;Sim;Sim;Sim;Não;Não;0;3;39;17;539.59;Não;Não;Não;0.0;;
CLI01459;2024-10-01;Terça;Push;Programa de Fidelidade;Novo;F;18-24;Não;Não;Não;Sim;Não;0;3;7;4;95.97;Sim;Sim;Não;0.0;;
CLI00575;2024-05-09;Quinta;E-mail;Aniversário;Ativo;F;25-34;Sim;Sim;Não;Sim;Não;0;3;83;3;202.55;Sim;Sim;Não;0.0;;
CLI00818;2024-05-26;Domingo;E-mail;Programa de Fidelidade;Novo;Não informado;35-44;Sim;Não;Sim;Não;Sim;15;5;13;5;151.75;Sim;Não;Não;0.0;;
CLI00028;2025-04-09;Quarta;WhatsApp;Carrinho Abandonado;VIP;F;25-34;Sim;Sim;Não;Sim;Não;0;3;59;23;439.39;Não;Não;Não;0.0;;
CLI00545;2024-07-04;Quinta;E-mail;Programa de Fidelidade;Ativo;M;25-34;Sim;Não;Sim;Sim;Não;0;3;48;22;257.81;Não;Não;Não;0.0;;
CLI00649;2024-11-12;Terça;E-mail;Pós-compra;Em Risco;M;55+;Sim;Sim;Não;Sim;Não;0;4;143;1;127.12;Não;Não;Não;0.0;;
CLI01094;2024-05-04;Sábado;SMS;Promoção Flash;Inativo;M;25-34;Sim;Sim;Não;Sim;Sim;10;3;266;3;145.67;Sim;Não;Não;0.0;;
CLI01348;2024-10-13;Domingo;Push;Reativação;Ativo;F;35-44;Sim;Sim;Não;Não;Não;0;4;73;12;201.7;Não;Não;Não;0.0;;
CLI01333;2025-05-25;Domingo;E-mail;Cross-sell;VIP;F;35-44;Sim;Sim;Sim;Sim;Não;0;5;20;18;521.79;Não;Não;Não;0.0;;
CLI01386;2024-01-26;Sexta;Push;Cross-sell;Em Risco;F;25-34;Sim;Sim;Sim;Não;Não;0;3;109;3;214.57;Não;Não;Não;0.0;;
CLI00928;2024-05-15;Quarta;SMS;Cross-sell;Inativo;F;45-54;Não;Sim;Sim;Sim;Sim;5;3;277;6;152.66;Sim;Sim;Não;0.0;;
CLI01564;2024-12-31;Terça;Push;Pós-compra;Ativo;F;35-44;Sim;Sim;Sim;Sim;Sim;30;10;23;3;191.28;Não;Não;Não;0.0;;
CLI01064;2024-02-16;Sexta;E-mail;Programa de Fidelidade;Novo;F;25-34;Sim;Sim;Sim;Sim;Sim;10;4;22;4;156.04;Sim;Sim;Não;0.0;;
CLI00400;2024-05-02;Quinta;E-mail;Promoção Flash;Ativo;F;35-44;Sim;Não;Sim;Não;Não;0;2;88;24;214.75;Sim;Não;Não;0.0;;
CLI00337;2024-02-05;Segunda;E-mail;Carrinho Abandonado;Ativo;F;18-24;Sim;Sim;Sim;Sim;Não;0;5;59;20;160.22;Não;Não;Não;0.0;;
CLI01179;2025-05-11;Domingo;Push;Aniversário;Ativo;Não informado;25-34;Sim;Sim;Sim;Sim;Não;0;6;60;19;133.83;Não;Não;Não;0.0;;
CLI01420;2025-03-29;Sábado;E-mail;Promoção Flash;Em Risco;F;35-44;Sim;Não;Sim;Sim;Não;0;9;168;5;204.7;Sim;Não;Não;0.0;;
CLI00188;2024-02-20;Terça;SMS;Cross-sell;Em Risco;F;25-34;Sim;Sim;Sim;Não;Não;0;4;140;3;202.79;Não;Não;Não;0.0;;
CLI00248;2025-06-01;Domingo;Push;Pós-compra;Inativo;M;18-24;Sim;Sim;Sim;Sim;Sim;15;2;200;2;79.1;Sim;Sim;Não;0.0;;
CLI01291;2025-03-21;Sexta;WhatsApp;Conteúdo/Educativo;Em Risco;M;18-24;Sim;Não;Não;Sim;Não;0;5;124;2;207.36;Sim;Sim;Não;0.0;;
CLI00269;2024-05-28;Terça;E-mail;Lançamento de Produto;Novo;F;35-44;Sim;Não;Sim;Sim;Não;0;2;23;4;141.79;Sim;Sim;Não;0.0;;
CLI00035;2024-04-18;Quinta;Push;Carrinho Abandonado;Novo;Não informado;35-44;Sim;Sim;Sim;Sim;Não;0;15;12;4;90.2;Não;Não;Não;0.0;;
CLI01517;2024-06-06;Quinta;Push;Promoção Flash;Em Risco;F;35-44;Não;Não;Sim;Não;Sim;30;6;114;1;184.3;Não;Não;Não;0.0;;
CLI00773;2024-07-06;Sábado;Push;Promoção Flash;VIP;Não informado;35-44;Sim;Sim;Sim;Não;Sim;5;15;23;9;455.07;Não;Não;Não;0.0;;
CLI01707;2025-05-05;Segunda;WhatsApp;Carrinho Abandonado;Novo;Não informado;45-54;Sim;Não;Sim;Sim;Não;0;8;4;2;96.7;Sim;Não;Não;0.0;;
CLI01008;2024-10-09;Quarta;E-mail;Carrinho Abandonado;Ativo;F;45-54;Sim;Sim;Não;Sim;Não;0;4;55;5;265.33;Não;Não;Não;0.0;;
CLI00625;2024-05-04;Sábado;Push;Aniversário;Em Risco;Não informado;25-34;Sim;Sim;Sim;Sim;Sim;20;1;175;5;114.55;Sim;Não;Não;0.0;;
CLI00970;2025-01-09;Quinta;E-mail;Carrinho Abandonado;Em Risco;F;45-54;Sim;Sim;Sim;Sim;Sim;10;3;151;3;211.79;Não;Não;Não;0.0;;
CLI01637;2024-06-27;Quinta;WhatsApp;Promoção Flash;Ativo;M;18-24;Sim;Não;Sim;Sim;Não;0;3;69;13;279.89;Sim;Sim;Não;0.0;;
CLI01379;2024-12-16;Segunda;E-mail;Carrinho Abandonado;Novo;Não informado;35-44;Sim;Sim;Não;Sim;Sim;20;5;22;6;157.06;Não;Não;Não;0.0;;
CLI00346;2025-03-21;Sexta;WhatsApp;Promoção Flash;Ativo;F;18-24;Sim;Não;Não;Sim;Sim;20;1;78;6;197.69;Sim;Sim;Não;0.0;;
CLI01171;2024-09-06;Sexta;Push;Cross-sell;Ativo;F;25-34;Sim;Não;Sim;Sim;Não;0;10;66;21;251.54;Não;Não;Não;0.0;;
CLI00930;2025-02-19;Quarta;E-mail;Lançamento de Produto;Em Risco;F;25-34;Sim;Não;Sim;Sim;Sim;15;4;100;5;167.84;Não;Não;Não;0.0;;
CLI00058;2025-04-16;Quarta;WhatsApp;Conteúdo/Educativo;Ativo;F;35-44;Sim;Sim;Não;Sim;Não;0;10;83;21;194.29;Não;Não;Não;0.0;;
CLI01293;2024-11-12;Terça;E-mail;Promoção Flash;Em Risco;M;35-44;Sim;Sim;Sim;Sim;Sim;10;5;139;4;169.28;Não;Não;Não;0.0;;
CLI00248;2024-03-11;Segunda;E-mail;Reativação;Inativo;M;18-24;Sim;Sim;Sim;Sim;Não;0;3;374;2;79.1;Sim;Não;Não;0.0;;
CLI01638;2024-10-17;Quinta;SMS;Conteúdo/Educativo;Ativo;M;55+;Não;Sim;Sim;Não;Não;0;1;68;14;133.41;Sim;Sim;Não;0.0;;
CLI01562;2025-03-21;Sexta;SMS;Carrinho Abandonado;Em Risco;F;35-44;Não;Sim;Não;Não;Não;0;4;148;3;213.34;Não;Não;Não;0.0;;
CLI00183;2025-03-05;Quarta;Push;Aniversário;Inativo;F;18-24;Sim;Sim;Sim;Não;Não;0;3;534;3;174.22;Sim;Sim;Sim;151.74;Maquiagem;142
CLI00964;2024-07-22;Segunda;E-mail;Conteúdo/Educativo;Ativo;M;25-34;Não;Sim;Sim;Sim;Não;0;5;38;22;212.26;Não;Não;Não;0.0;;
CLI00226;2025-01-01;Quarta;E-mail;Conteúdo/Educativo;VIP;F;35-44;Sim;Sim;Sim;Sim;Sim;15;2;23;22;593.26;Não;Não;Não;0.0;;
CLI00948;2025-02-27;Quinta;Push;Cross-sell;Ativo;F;25-34;Sim;Não;Sim;Não;Não;0;3;25;19;145.29;Não;Não;Não;0.0;;
CLI01075;2024-12-09;Segunda;SMS;Aniversário;Ativo;F;45-54;Sim;Sim;Sim;Sim;Sim;30;3;70;21;141.45;Sim;Não;Não;0.0;;
CLI00599;2024-08-14;Quarta;E-mail;Carrinho Abandonado;Em Risco;F;55+;Sim;Sim;Não;Sim;Não;0;1;130;4;179.41;Não;Não;Não;0.0;;
CLI01236;2024-09-07;Sábado;Push;Carrinho Abandonado;Novo;M;18-24;Sim;Não;Sim;Não;Não;0;6;28;1;90.96;Não;Não;Não;0.0;;
CLI00584;2024-08-19;Segunda;SMS;Carrinho Abandonado;Novo;Não informado;35-44;Sim;Sim;Sim;Sim;Não;0;4;1;3;136.42;Sim;Não;Não;0.0;;
CLI00861;2024-05-11;Sábado;SMS;Cross-sell;Inativo;F;18-24;Não;Não;Sim;Sim;Não;0;12;523;3;104.97;Não;Não;Não;0.0;;
CLI01070;2024-10-03;Quinta;E-mail;Reativação;VIP;F;45-54;Sim;Não;Sim;Sim;Não;0;10;58;11;397.43;Sim;Não;Não;0.0;;
CLI00236;2025-05-05;Segunda;Push;Cross-sell;VIP;F;25-34;Sim;Não;Sim;Não;Não;0;3;43;7;676.12;Não;Não;Não;0.0;;
CLI01760;2024-05-08;Quarta;E-mail;Reativação;Em Risco;Não informado;35-44;Sim;Não;Sim;Sim;Não;0;3;163;5;140.43;Sim;Não;Não;0.0;;
CLI00304;2024-08-16;Sexta;SMS;Pós-compra;VIP;F;25-34;Não;Sim;Não;Sim;Não;0;2;57;7;335.13;Sim;Não;Não;0.0;;
CLI00418;2025-04-17;Quinta;E-mail;Aniversário;Novo;F;25-34;Sim;Sim;Sim;Sim;Não;0;3;23;1;135.25;Sim;Não;Não;0.0;;
CLI01287;2025-04-27;Domingo;WhatsApp;Promoção Flash;Ativo;F;25-34;Sim;Não;Sim;Sim;Não;0;4;25;22;188.51;Sim;Não;Não;0.0;;
CLI00813;2025-02-01;Sábado;E-mail;Reativação;Novo;F;18-24;Não;Não;Sim;Não;Não;0;5;2;4;80.17;Sim;Sim;Não;0.0;;
CLI00600;2024-07-06;Sábado;E-mail;Carrinho Abandonado;Ativo;M;18-24;Sim;Não;Não;Não;Não;0;2;53;4;218.82;Não;Não;Não;0.0;;
CLI00812;2024-01-29;Segunda;E-mail;Pós-compra;Ativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;12;55;1;248.68;Não;Não;Não;0.0;;
CLI01166;2024-10-14;Segunda;E-mail;Promoção Flash;Ativo;F;25-34;Sim;Não;Sim;Sim;Não;0;1;26;2;211.23;Não;Não;Não;0.0;;
CLI00898;2024-10-19;Sábado;E-mail;Carrinho Abandonado;Novo;M;35-44;Sim;Sim;Sim;Sim;Sim;10;15;10;5;119.97;Não;Não;Não;0.0;;
CLI01099;2025-01-10;Sexta;WhatsApp;Reativação;Novo;F;35-44;Sim;Não;Não;Sim;Não;0;7;20;4;132.42;Sim;Sim;Não;0.0;;
CLI00690;2024-06-12;Quarta;E-mail;Reativação;VIP;M;35-44;Sim;Não;Sim;Sim;Não;0;15;49;19;326.67;Sim;Sim;Não;0.0;;
CLI01175;2024-04-20;Sábado;E-mail;Pós-compra;Em Risco;F;18-24;Sim;Não;Não;Sim;Sim;15;2;119;1;177.48;Não;Não;Não;0.0;;
CLI01671;2024-01-11;Quinta;E-mail;Cross-sell;Ativo;M;25-34;Sim;Sim;Sim;Sim;Não;0;7;59;2;147.68;Não;Não;Não;0.0;;
CLI01533;2024-02-28;Quarta;E-mail;Promoção Flash;Ativo;F;35-44;Sim;Sim;Não;Sim;Não;0;2;25;20;179.71;Sim;Sim;Sim;222.61;Corpo;58
CLI00482;2024-01-30;Terça;E-mail;Conteúdo/Educativo;Em Risco;F;45-54;Sim;Sim;Sim;Sim;Sim;15;10;107;4;225.74;Não;Não;Não;0.0;;
CLI01638;2024-01-17;Quarta;E-mail;Conteúdo/Educativo;Ativo;M;55+;Não;Sim;Sim;Não;Não;0;6;31;14;133.41;Não;Não;Não;0.0;;
CLI00120;2025-03-25;Terça;Push;Conteúdo/Educativo;Em Risco;F;18-24;Sim;Sim;Sim;Sim;Não;0;9;124;1;166.67;Não;Não;Não;0.0;;
CLI01015;2024-11-24;Domingo;Push;Cross-sell;Em Risco;F;25-34;Sim;Não;Sim;Não;Não;0;5;167;1;131.73;Sim;Sim;Não;0.0;;
CLI01388;2025-04-25;Sexta;SMS;Aniversário;Ativo;F;45-54;Sim;Não;Não;Não;Sim;5;1;34;6;256.71;Não;Não;Não;0.0;;
CLI01602;2024-12-17;Terça;E-mail;Conteúdo/Educativo;Novo;M;18-24;Sim;Não;Não;Não;Não;0;3;9;6;131.84;Não;Não;Não;0.0;;
CLI01576;2024-03-19;Terça;Push;Reativação;Ativo;F;45-54;Sim;Sim;Sim;Sim;Sim;15;1;21;2;189.07;Não;Não;Não;0.0;;
CLI00483;2024-12-20;Sexta;WhatsApp;Promoção Flash;Inativo;F;25-34;Sim;Não;Sim;Sim;Sim;25;7;495;5;84.11;Não;Não;Não;0.0;;
CLI00722;2024-04-16;Terça;SMS;Promoção Flash;Ativo;F;35-44;Sim;Sim;Não;Sim;Sim;10;3;60;17;251.72;Não;Não;Não;0.0;;
CLI01566;2024-04-22;Segunda;SMS;Reativação;Ativo;M;35-44;Sim;Sim;Não;Não;Não;0;2;78;20;160.82;Sim;Sim;Não;0.0;;
CLI01508;2024-01-02;Terça;Push;Pós-compra;VIP;F;18-24;Sim;Sim;Sim;Não;Não;0;2;28;3;426.39;Não;Não;Não;0.0;;
CLI01708;2024-01-19;Sexta;E-mail;Pós-compra;Novo;M;35-44;Sim;Sim;Sim;Não;Não;0;4;20;5;153.95;Sim;Sim;Sim;125.68;Corpo;344
CLI01569;2024-11-16;Sábado;E-mail;Conteúdo/Educativo;Novo;M;18-24;Sim;Sim;Sim;Sim;Não;0;4;20;4;152.74;Sim;Não;Não;0.0;;
CLI01348;2024-08-02;Sexta;E-mail;Pós-compra;Ativo;F;35-44;Sim;Sim;Não;Não;Não;0;6;68;12;201.7;Sim;Não;Não;0.0;;
CLI00315;2024-01-18;Quinta;E-mail;Programa de Fidelidade;Em Risco;Não informado;55+;Sim;Sim;Sim;Não;Sim;20;3;101;3;112.09;Sim;Não;Não;0.0;;
CLI01486;2024-06-10;Segunda;E-mail;Carrinho Abandonado;Ativo;M;35-44;Sim;Não;Sim;Sim;Sim;10;1;67;1;179.08;Sim;Não;Não;0.0;;
CLI01436;2025-02-15;Sábado;E-mail;Carrinho Abandonado;Em Risco;F;35-44;Sim;Sim;Não;Sim;Não;0;6;110;2;226.21;Sim;Não;Não;0.0;;
CLI00608;2024-07-03;Quarta;E-mail;Aniversário;Inativo;F;18-24;Sim;Sim;Não;Sim;Não;0;3;313;4;177.25;Sim;Não;Não;0.0;;
CLI00696;2024-04-09;Terça;E-mail;Conteúdo/Educativo;Em Risco;M;45-54;Sim;Não;Sim;Sim;Não;0;2;159;1;167.13;Sim;Sim;Não;0.0;;
CLI01743;2024-08-17;Sábado;Push;Reativação;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Sim;10;7;101;6;230.55;Não;Não;Não;0.0;;
CLI00231;2025-01-16;Quinta;SMS;Pós-compra;Novo;F;25-34;Sim;Sim;Não;Não;Não;0;5;18;2;130.08;Sim;Não;Não;0.0;;
CLI00213;2024-04-22;Segunda;SMS;Carrinho Abandonado;Novo;F;25-34;Sim;Sim;Não;Sim;Não;0;5;13;6;94.9;Sim;Sim;Não;0.0;;
CLI00002;2024-02-13;Terça;Push;Reativação;Novo;F;25-34;Sim;Sim;Não;Não;Não;0;9;16;4;97.64;Não;Não;Não;0.0;;
CLI00501;2024-11-17;Domingo;SMS;Conteúdo/Educativo;Ativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;10;66;10;131.58;Não;Não;Não;0.0;;
CLI01534;2024-11-14;Quinta;Push;Reativação;Novo;F;45-54;Sim;Sim;Sim;Não;Sim;20;4;5;6;152.43;Sim;Sim;Não;0.0;;
CLI01657;2024-05-28;Terça;E-mail;Carrinho Abandonado;Novo;F;25-34;Sim;Não;Sim;Não;Sim;10;1;23;1;101.41;Não;Não;Não;0.0;;
CLI01090;2024-08-10;Sábado;Push;Reativação;Inativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;6;442;4;149.56;Não;Não;Não;0.0;;
CLI01766;2024-04-24;Quarta;E-mail;Pós-compra;Novo;F;35-44;Sim;Sim;Não;Sim;Não;0;4;27;5;91.99;Não;Não;Não;0.0;;
CLI01217;2024-10-11;Sexta;SMS;Promoção Flash;Novo;F;35-44;Sim;Sim;Não;Sim;Não;0;6;17;2;87.64;Sim;Não;Não;0.0;;
CLI00117;2024-08-12;Segunda;WhatsApp;Cross-sell;Em Risco;F;25-34;Sim;Não;Sim;Sim;Não;0;1;179;2;210.18;Sim;Sim;Não;0.0;;
CLI00403;2024-06-14;Sexta;SMS;Carrinho Abandonado;Ativo;F;18-24;Sim;Sim;Sim;Sim;Sim;20;4;27;17;163.41;Sim;Sim;Sim;155.71;Skincare;15
CLI01352;2024-03-04;Segunda;E-mail;Aniversário;Ativo;M;45-54;Sim;Não;Não;Sim;Não;0;6;35;12;222.63;Não;Não;Não;0.0;;
CLI00500;2024-08-20;Terça;E-mail;Promoção Flash;Inativo;F;35-44;Sim;Não;Não;Sim;Não;0;9;437;6;140.35;Não;Não;Não;0.0;;
CLI01618;2024-07-27;Sábado;E-mail;Cross-sell;Em Risco;F;55+;Sim;Sim;Não;Sim;Não;0;9;101;3;146.56;Não;Não;Não;0.0;;
CLI01293;2025-02-16;Domingo;E-mail;Cross-sell;Em Risco;M;35-44;Sim;Sim;Sim;Sim;Não;0;3;161;4;169.28;Não;Não;Não;0.0;;
CLI00002;2024-03-17;Domingo;E-mail;Promoção Flash;Novo;F;25-34;Sim;Sim;Não;Não;Não;0;7;7;4;97.64;Não;Não;Não;0.0;;
CLI00459;2024-12-23;Segunda;WhatsApp;Cross-sell;Ativo;M;25-34;Sim;Sim;Sim;Sim;Não;0;5;23;4;132.48;Sim;Não;Não;0.0;;
CLI01508;2024-01-21;Domingo;E-mail;Programa de Fidelidade;VIP;F;18-24;Sim;Sim;Sim;Não;Não;0;4;16;3;426.39;Não;Não;Não;0.0;;
CLI01103;2025-06-19;Quinta;E-mail;Promoção Flash;Ativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;3;24;21;187.38;Não;Não;Não;0.0;;
CLI00911;2025-02-23;Domingo;E-mail;Programa de Fidelidade;Ativo;M;25-34;Sim;Sim;Sim;Sim;Não;0;6;60;3;179.99;Não;Não;Não;0.0;;
CLI01354;2025-05-24;Sábado;E-mail;Promoção Flash;Novo;F;25-34;Sim;Não;Não;Sim;Não;0;15;27;3;82.28;Não;Não;Não;0.0;;
CLI00284;2024-11-27;Quarta;E-mail;Carrinho Abandonado;Em Risco;F;45-54;Sim;Sim;Não;Sim;Não;0;4;163;1;208.59;Sim;Não;Não;0.0;;
CLI00911;2024-11-01;Sexta;WhatsApp;Promoção Flash;Ativo;M;25-34;Sim;Sim;Sim;Sim;Sim;15;5;71;3;179.99;Não;Não;Não;0.0;;
CLI00844;2025-03-09;Domingo;SMS;Lançamento de Produto;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Não;0;1;147;3;216.55;Sim;Sim;Sim;270.1;Maquiagem;284
CLI00523;2024-12-26;Quinta;Push;Pós-compra;Ativo;F;45-54;Sim;Não;Sim;Sim;Sim;15;3;50;14;253.3;Não;Não;Não;0.0;;
CLI01643;2025-05-31;Sábado;Push;Reativação;Ativo;F;18-24;Não;Sim;Sim;Sim;Não;0;4;51;16;251.43;Não;Não;Não;0.0;;
CLI01291;2024-12-17;Terça;E-mail;Conteúdo/Educativo;Em Risco;M;18-24;Sim;Não;Não;Sim;Sim;15;5;159;2;207.36;Não;Não;Não;0.0;;
CLI01094;2024-01-29;Segunda;E-mail;Carrinho Abandonado;Inativo;M;25-34;Sim;Sim;Não;Sim;Não;0;7;266;3;145.67;Não;Não;Não;0.0;;
CLI00065;2024-06-16;Domingo;E-mail;Lançamento de Produto;Ativo;F;25-34;Sim;Sim;Não;Não;Não;0;1;66;4;195.03;Não;Não;Não;0.0;;
CLI00126;2024-01-19;Sexta;Push;Reativação;Ativo;F;55+;Sim;Não;Sim;Sim;Não;0;5;47;24;185.9;Sim;Sim;Não;0.0;;
CLI01106;2024-07-13;Sábado;WhatsApp;Pós-compra;Inativo;M;25-34;Sim;Sim;Não;Sim;Não;0;3;337;4;92.63;Sim;Sim;Não;0.0;;
CLI00712;2025-03-01;Sábado;WhatsApp;Carrinho Abandonado;Ativo;F;18-24;Sim;Sim;Sim;Sim;Não;0;2;72;6;187.39;Não;Não;Não;0.0;;
CLI00097;2024-01-01;Segunda;E-mail;Promoção Flash;Ativo;F;18-24;Sim;Não;Sim;Sim;Sim;25;6;66;21;142.05;Não;Não;Não;0.0;;
CLI00729;2024-07-27;Sábado;E-mail;Lançamento de Produto;Ativo;F;18-24;Sim;Sim;Sim;Sim;Sim;10;3;52;3;225.09;Não;Não;Não;0.0;;
CLI01691;2025-03-24;Segunda;WhatsApp;Promoção Flash;Em Risco;F;25-34;Sim;Não;Não;Sim;Sim;15;9;128;1;208.13;Não;Não;Não;0.0;;
CLI00983;2024-01-20;Sábado;Push;Promoção Flash;Ativo;F;25-34;Sim;Não;Sim;Sim;Sim;20;2;19;2;150.05;Sim;Sim;Sim;97.93;Skincare;90
CLI00992;2024-10-07;Segunda;Push;Lançamento de Produto;Ativo;F;25-34;Sim;Sim;Sim;Sim;Não;0;5;66;2;229.06;Não;Não;Não;0.0;;
